# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 17 16:11:11 2023
#
# User preference: *
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN sy_dist:        Distance [pc]
#
pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,sy_dist
3.33664960,0.035500,13.90000,0.04373,29.4214000
3.33665000,0.035570,13.90000,0.04373,29.4214000
3.33714000,0.034800,14.00000,0.04400,29.4214000
3.33664900,,12.58000,0.03958,29.4214000
3.33664900,0.035960,14.10000,0.04436,29.4214000
3.33664130,,,,29.4214000
3.33664870,0.031000,13.73000,0.04300,29.4214000
1.19800350,0.015890,1.86000,0.00585,27.3644000
1.19799593,,,,27.3644000
15.50900000,0.087600,7.41000,0.02331,27.3644000
203.69000000,0.337000,146.20107,0.46000,9.4863700
203.59000000,0.338000,147.15529,0.46300,9.4863700
1599.60000000,1.292000,63.56568,0.20000,9.4863700
3.93060270,,,,9.4418100
3.93072000,0.035000,1.84000,0.00579,9.4418100
9.12470000,0.061000,3.40000,0.01070,9.4418100
55.66100000,0.204000,6.10000,0.01919,9.4418100
2.64561000,0.028700,8.40000,0.02600,20.3779000
0.32196200,0.007100,0.54600,0.00172,9.4126300
0.32192330,,,,9.4126300
3.02320000,0.026000,8.00000,0.02517,13.7430000
2.61627450,0.025690,1.21000,0.00381,15.8095000
2.61623500,0.025200,1.75000,0.00551,15.8095000
2.61627687,,,,15.8095000
15.04000000,0.081000,5.71000,0.01797,15.8095000
7.02679000,0.054020,1.71000,0.00538,7.0314900
6.90500000,0.060800,7.14000,0.02246,16.9287000
2.64977000,0.029000,2.47000,0.00777,18.1459000
13.74000000,0.089000,6.26000,0.01970,18.1459000
12.93940000,0.078790,2.69000,0.00846,5.6757730
12.94600000,0.078900,2.69000,0.00846,5.6757730
12.93820000,0.078920,2.80325,0.00882,5.6757730
12.95320000,0.078500,2.99000,0.00941,5.6757730
50.80000000,0.232400,7.60000,0.02391,11.8893000
51.62500000,0.240300,10.23407,0.03220,11.8893000
744.70000000,1.424000,58.48043,0.18400,11.8893000
749.83000000,1.400000,53.83000,0.16937,11.8893000
20.12900000,0.111000,11.07000,0.03483,12.6631000
26.16100000,0.119000,9.90000,0.03115,12.6631000
13.35200000,0.082000,16.57000,0.05213,21.3362000
7.37050000,0.062000,6.04300,0.01901,9.0645600
7.36970000,0.060000,5.30000,0.01668,9.0645600
7.37090000,0.058000,5.79000,0.01800,9.0645600
7.37090000,0.060000,6.35660,0.02000,9.0645600
5094.10500000,4.819000,32.42200,0.10201,9.0645600
3400.00000000,3.600000,45.00000,0.14159,9.0645600
36.05900000,0.178000,5.22300,0.01643,9.0645600
2.64385000,0.028500,22.66030,0.07130,9.7532100
2.64389040,,,,9.7532100
2.64386000,0.028720,23.10000,0.07300,9.7532100
2.64389524,0.028870,23.42407,0.07370,9.7532100
2.64410000,0.027800,21.29400,0.06700,9.7532100
2.64388561,,,,9.7532100
2.60000000,0.029000,23.20100,0.07300,9.7532100
2.64389846,,,,9.7532100
2.64394300,0.027800,21.38910,0.06730,9.7532100
2.64389200,0.028490,21.23094,0.06680,9.7532100
2.64400000,0.028000,21.36000,0.06721,9.7532100
2.64389803,,25.40000,0.07992,9.7532100
2.64385000,0.028720,23.16880,0.07290,9.7532100
,,21.67601,0.06820,9.7532100
2.64389860,,,,9.7532100
2.64385900,0.027800,21.67510,0.06820,9.7532100
2.64389790,0.028700,,,9.7532100
2.64389788,0.031090,23.13802,0.07280,9.7532100
2.64388312,0.029100,22.10000,0.07000,9.7532100
2.64389751,,,,9.7532100
2.64389803,0.030800,25.40000,0.08000,9.7532100
3448.00000000,3.530000,1144.18227,3.60000,18.3554000
3448.00000000,3.530000,1080.61658,3.40000,18.3554000
3448.00000000,3.530000,492.63403,1.55000,18.3554000
9.56700000,0.068000,13.20000,0.04153,14.2358000
1.46711903,,,,8.0742600
1.46711900,0.017340,2.82000,0.00887,8.0742600
,43.500000,1271.30000,4.00000,17.5299000
140.43000000,0.422000,5.20000,0.01636,7.6177800
8.70760000,0.066610,5.36000,0.01686,10.4092000
8.70800000,0.067000,6.52000,0.02051,10.4092000
5.36600000,0.041000,16.60000,0.05223,6.2981000
5.36800000,0.041000,15.20000,0.04782,6.2981000
5.36860000,0.040610,15.80000,0.04970,6.2981000
5.36841000,0.040616,15.60000,0.04908,6.2981000
5.36874000,0.040000,15.65000,0.04900,6.2981000
5.36879000,0.040990,16.24103,0.05110,6.2981000
12.92920000,0.070000,5.36000,0.01700,6.2981000
12.91910000,0.072993,5.60000,0.01762,6.2981000
12.91900000,0.074000,5.65200,0.01778,6.2981000
12.91440000,0.073590,5.05347,0.01590,6.2981000
12.91400000,0.072100,5.50000,0.01730,6.2981000
3.15300000,0.029000,1.65700,0.00521,6.2981000
3.14942000,0.030000,1.94000,0.00600,6.2981000
3.14900000,0.028150,1.70000,0.00530,6.2981000
3.14867000,0.028453,1.70000,0.00535,6.2981000
14.62800000,0.078361,2.82000,0.00887,6.4724900
600.10000000,1.112000,81.99973,0.25800,10.3796000
598.30000000,1.135000,104.24400,0.32800,10.3796000
604.80000000,1.132500,87.40281,0.27500,10.3796000
7.20000000,0.050000,5.66100,0.01800,7.2439600
7.20066000,0.049000,5.68000,0.01789,7.2439600
7.19990000,0.050431,5.60000,0.01800,7.2439600
7.20040000,0.050500,5.60000,0.01800,7.2439600
28.14000000,0.125000,3.80000,0.01200,7.2439600
28.10000000,0.125010,4.10000,0.01300,7.2439600
28.14300000,0.125000,3.70900,,7.2439600
28.15500000,0.123000,4.54000,0.01430,7.2439600
62.24000000,0.213000,2.70000,0.00800,7.2439600
39.02600000,0.156000,2.70000,0.00800,7.2439600
256.20000000,0.549000,4.60000,0.01400,7.2439600
4.69380000,0.039000,11.09000,0.03500,4.5489600
1051.10000000,1.812000,2129.46100,6.70000,16.0272000
1056.80000000,1.820000,1557.30100,4.90000,16.0272000
1050.30000000,1.800000,1570.00000,4.95000,16.0272000
1056.80005000,1.820000,1576.43680,4.96000,16.0272000
1051.44521000,1.735000,1840.86213,5.79200,16.0272000
7337.00000000,6.600000,2161.24400,6.80000,16.0272000
13921.42302000,9.726000,4288.14087,13.49200,16.0272000
3.60076000,0.039000,3.81394,0.01200,16.0272000
3.60050000,,4.40000,0.01400,16.0272000
3.60000000,0.041300,4.40000,0.01400,16.0272000
35.37000000,0.187000,11.50000,0.03600,16.0272000
35.39000000,,8.10000,0.02500,16.0272000
35.47358000,0.181000,6.67440,0.02100,16.0272000
17281.66514000,10.138000,7977.49302,25.10000,9.6731500
17.47800000,0.080000,4.40000,0.01384,5.0067100
57.32000000,0.176000,8.70000,0.02737,5.0067100
24.16000000,0.134400,9.00000,0.02832,14.3155000
38.15200000,0.165800,17.57591,0.05530,4.5493900
38.14000000,0.163530,18.39400,0.05800,4.5493900
38.14200000,0.163000,17.20000,0.05412,4.5493900
38.14000000,0.170000,19.06980,0.06000,4.5493900
727.56200000,1.165000,16.00000,0.05034,4.5493900
19.46600000,0.119000,13.64000,0.04292,15.5575000
2.37756000,0.029000,2.96000,0.00931,11.1017000
3416.00000000,3.400000,203.40000,0.64000,4.9643500
3610.00000000,3.530000,254.26273,0.80000,4.9643500
3657.00000000,3.560000,216.00000,0.68000,4.9643500
3507.00000000,3.460000,197.04600,0.62000,4.9643500
1924.00000000,2.390000,289.53100,0.91100,8.8005800
1890.00000000,2.350000,260.61000,0.82000,8.8005800
1925.31000000,2.320000,283.82077,0.89300,8.8005800
1882.00000000,2.350000,317.83000,1.00000,8.8005800
1940.00000000,2.409000,283.18511,0.89100,8.8005800
1915.00000000,,286.04557,0.90000,8.8005800
1845.00000000,2.320000,289.21000,0.91000,8.8005800
5990.00000000,4.950000,0.99000,0.00311,8.8005800
5750.00000000,4.974000,342.93685,1.07900,8.8005800
7068.00000000,,223.11554,0.70200,8.8005800
15.76491000,0.113000,1242.66000,3.91000,10.7836000
15.76491000,0.110000,1404.80860,4.42000,10.7836000
15.76400000,0.114000,1284.03320,4.04000,10.7836000
61.11660000,0.208317,723.22350,2.27560,4.6751700
60.85000000,0.210000,670.59000,2.11000,4.6751700
61.02000000,0.208000,600.67000,1.89000,4.6751700
60.83000000,0.207740,804.07600,2.53000,4.6751700
61.08700000,0.218585,845.30000,2.65960,4.6751700
61.08200000,0.214000,887.69135,2.79298,4.6751700
61.06500000,0.211000,839.04000,2.64000,4.6751700
61.03474000,0.217700,672.20708,2.11500,4.6751700
30.08810000,0.129590,226.98460,0.71420,4.6751700
30.12600000,0.134000,281.74197,0.88645,4.6751700
30.22902000,0.136300,221.84423,0.69800,4.6751700
30.25900000,0.132000,273.32000,0.86000,4.6751700
30.07840000,0.135989,266.20000,0.83755,4.6751700
30.12000000,0.130000,177.98000,0.56000,4.6751700
30.45500000,0.130650,251.07500,0.79000,4.6751700
1.93800000,0.021000,8.06144,0.02536,4.6751700
1.93778000,0.020807,6.83000,0.02100,4.6751700
1.93778000,,5.85000,0.01841,4.6751700
1.93784800,0.021839,7.49000,0.02357,4.6751700
1.93774000,0.020807,7.53000,0.02400,4.6751700
1.93791600,0.021830,5.84804,0.01840,4.6751700
1.93785000,0.021000,7.40000,0.02000,4.6751700
124.40000000,0.345000,18.00115,0.05664,4.6751700
124.50000000,0.351400,16.58000,0.05217,4.6751700
124.26000000,0.334300,14.60000,0.04600,4.6751700
9.26200000,0.068000,4.20000,0.01321,3.2900000
21.78900000,0.120000,7.60000,0.02391,3.2900000
284.39000000,0.639650,718.29220,2.26000,6.2602200
767.88700000,0.870000,71.60000,0.22528,4.4710000
771.36000000,0.880000,66.74397,0.21000,4.4710000
73.94000000,0.291000,19.66000,0.06186,11.9315000
18.27000000,0.113900,9.65000,0.03036,30.6203000
19240.75467000,12.319000,2988.54051,9.40300,20.5121000
1.20898190,0.018800,5.14000,0.01617,29.6610000
1.20898020,0.018880,3.42000,0.01076,29.6610000
1.20896600,0.020600,3.69000,0.01161,29.6610000
1.20891224,,,,29.6610000
1.20898190,0.018800,4.91000,0.01545,29.6610000
1.20900000,,4.89000,0.01539,29.6610000
1.20895700,0.020000,,,29.6610000
3.64802000,0.042000,,,29.6610000
3.64808300,0.039420,2.42000,0.00761,29.6610000
3.64823000,0.042900,1.45000,0.00456,29.6610000
3.64809600,0.039250,1.30000,0.00409,29.6610000
3.64809570,0.039250,0.84000,0.00264,29.6610000
6.20147000,0.055900,3.53000,0.01111,29.6610000
6.20141000,0.060000,,,29.6610000
6.20146700,0.056150,5.20000,0.01636,29.6610000
6.20142000,0.061100,2.35000,0.00739,29.6610000
6.20146980,0.055910,4.04000,0.01271,29.6610000
1.74428305,,,,655.0130000
1.74457900,0.033800,6261.21962,19.70000,655.0130000
,,9852.73000,31.00000,151.1690000
,100.000000,6356.00000,20.00000,151.1690000
,320.000000,5000.00000,16.00000,108.5000000
,300.000000,4258.70000,13.50000,108.5000000
,,4767.45000,15.00000,108.5000000
,320.000000,5300.00000,17.00000,108.5000000
,2000.000000,3591.30000,11.30000,47.5501000
3.05252400,0.040470,533.95172,1.68000,363.6600000
3.69155899,,,,209.2290000
3.69152240,0.046700,259.66581,0.81700,209.2290000
3.82200000,0.039435,13.02000,0.04097,14.9545000
13.85080000,0.090500,5.63000,0.01771,9.8528000
15.53140000,0.091700,6.64000,0.02089,8.1572800
15.53000000,0.091000,6.62400,0.02084,8.1572800
15.53209000,0.091000,7.10000,0.02234,8.1572800
4.46000000,,168.44990,0.53000,158.9790000
4.46530140,,,,158.9790000
,,,,158.9790000
4.46529974,,,,158.9790000
4.46529340,0.055100,169.72122,0.53400,158.9790000
4.46529680,0.055610,168.13207,0.52900,158.9790000
4.46529920,,,,158.9790000
4.46529958,,,,158.9790000
4.46543000,0.055300,169.08556,0.53200,158.9790000
4.46529340,0.055350,166.54292,0.52400,158.9790000
4.46529340,,166.53600,0.52400,158.9790000
4.46529976,0.055610,166.86075,0.52500,158.9790000
4.46529976,0.055300,166.86075,0.52500,158.9790000
4.46529000,0.055100,168.44990,0.53000,158.9790000
4.88781620,0.053000,25.74300,0.08100,37.7647000
4.88780533,,,,37.7647000
4.88780026,0.052000,,,37.7647000
4.88780271,0.053000,,,37.7647000
4.88780490,,,,37.7647000
4.88780308,,,,37.7647000
4.88780244,0.052540,23.40000,0.07362,37.7647000
4.88780232,,,,37.7647000
4.88780271,,,,37.7647000
,,24.02795,0.07560,37.7647000
4.88781501,0.052590,26.69772,0.08400,37.7647000
4.88780271,0.053000,,,37.7647000
4.88780271,0.053000,,,37.7647000
,,,,37.7647000
4.88780267,,,,37.7647000
4.88780308,0.053000,,,37.7647000
4.88782000,,28.60470,0.09000,37.7647000
4.88780090,,,,37.7647000
3397.00000000,,731.00900,2.30000,37.7647000
3407.00000000,4.130000,507.00000,1.59519,37.7647000
3.21305980,0.038400,67.05900,0.21100,142.7510000
,,,,142.7510000
3.21305992,0.037670,63.88383,0.20100,142.7510000
3.21305890,,,,142.7510000
3.21305780,,,,142.7510000
3.21000000,,66.74430,0.21000,142.7510000
3.21305980,,,,142.7510000
3.21305929,0.038380,66.23577,0.20840,142.7510000
3.21305790,,67.06213,0.21100,142.7510000
,,66.39469,0.20890,142.7510000
3.21305751,,,,142.7510000
3.21305786,,,,142.7510000
3.21305890,0.038370,66.10864,0.20800,142.7510000
2.91624310,,,,246.8100000
2.91623830,0.043830,285.72917,0.89900,246.8100000
2.91623810,,285.72917,0.89900,246.8100000
2.91625000,,270.46200,0.85100,246.8100000
2.91640045,,,,246.8100000
2.91623820,0.043100,287.95398,0.90600,246.8100000
2.91623830,0.042700,280.64389,0.88300,246.8100000
2.91624330,,,,246.8100000
2.91626000,0.042700,271.09800,0.85300,246.8100000
2.91623680,,,,246.8100000
445.82000000,,4643.49630,14.61000,246.8100000
446.27000000,,4538.42100,14.28000,246.8100000
445.82000000,1.258000,4643.30000,14.61000,246.8100000
428.50000000,1.188000,4830.80000,15.20000,246.8100000
4.62767000,,1093.33520,3.44000,222.6630000
4.62766910,0.061080,721.79193,2.27100,222.6630000
4.62766900,0.060600,709.36700,2.23200,222.6630000
4.62766230,,,,222.6630000
4.62766172,,,,222.6630000
4.62765940,,,,222.6630000
4.62768200,0.060620,731.96249,2.30300,222.6630000
,,736.09428,2.31600,222.6630000
4.62768200,,,,222.6630000
4.62766900,,709.39656,2.23200,222.6630000
4.62764900,0.059600,724.65240,2.28000,222.6630000
4.62766400,,,,222.6630000
10.86149107,,,,192.5160000
10.86350200,,,,192.5160000
10.86350000,,616.59020,1.94000,192.5160000
10.86350200,0.096400,618.47100,1.94600,192.5160000
,,649.32669,2.04300,192.5160000
10.86350200,0.096500,619.45067,1.94900,192.5160000
2.77597040,,,,226.6370000
2.77596000,,1332.66119,4.19300,226.6370000
2.77596000,0.041300,1332.60500,4.19300,226.6370000
2.77596770,,,,226.6370000
2.77592252,,,,226.6370000
2.77597024,0.041300,1331.38987,4.18900,226.6370000
,,1341.24260,4.22000,226.6370000
2.77597120,0.041340,1341.56043,4.22100,226.6370000
2.77596784,,,,226.6370000
10.33852300,0.088200,170.67471,0.53700,92.3831000
10.33858970,,,,92.3831000
10.33852300,0.088200,169.71000,0.53400,92.3831000
10.33852000,,184.34140,0.58000,92.3831000
10.33853460,,,,92.3831000
,,,,92.3831000
,,184.34140,0.58000,92.3831000
10.33853580,,,,92.3831000
1610.00000000,2.555000,416.34000,1.31000,92.3831000
3972.00000000,4.670000,915.35040,2.88000,92.3831000
5584.00000000,5.600000,1080.60000,3.40000,92.3831000
5.50802870,,,,161.4000000
5.50802300,0.055960,63.56600,0.20000,161.4000000
5.50806822,,,,161.4000000
,,58.16289,0.18300,161.4000000
5.50797800,0.055900,62.29468,0.19600,161.4000000
,,,,161.4000000
,,,,161.4000000
5.50802300,0.055900,62.61000,0.19700,161.4000000
5.50803000,,,,161.4000000
5.50802320,,,,161.4000000
5.50802910,,,,161.4000000
4.00882450,,,,202.0780000
4.00878420,,,,202.0780000
4.00878420,,,,202.0780000
4.00877800,0.046600,92.80200,0.29200,202.0780000
4.00878403,,,,202.0780000
4.00877800,0.046640,90.26372,0.28400,202.0780000
,,3175.12170,9.99000,127.7740000
5.63346620,,,,127.7740000
5.63351580,0.068140,2739.69460,8.62000,127.7740000
5.63346961,,,,127.7740000
5.60000000,0.068000,2828.60000,8.90000,127.7740000
5.63347290,0.068780,2888.95000,9.09000,127.7740000
5.63347540,0.068800,2765.12100,8.70000,127.7740000
5.63347000,,3632.79690,11.43000,127.7740000
5.63341000,0.067700,2739.69460,8.62000,127.7740000
5.63347290,0.067400,2777.83420,8.74000,127.7740000
5.63347200,,,,127.7740000
5.63351520,,,,127.7740000
5.63332000,0.067900,2771.47760,8.72000,127.7740000
5.63346750,,,,127.7740000
5.63341000,0.067700,2873.18320,9.04000,127.7740000
2.87531738,,,,71.0374000
2.87531693,,,,71.0374000
2.87532875,,,,71.0374000
2.87531694,0.035930,2294.73260,7.22000,71.0374000
,,2301.08920,7.24000,71.0374000
2.87531870,,,,71.0374000
2.90000000,0.036000,2320.10000,7.30000,71.0374000
2.87531700,0.036100,2302.89900,7.24600,71.0374000
2.87531860,0.036170,2310.62410,7.27000,71.0374000
4.12448330,,,,277.2780000
4.12448799,,,,277.2780000
4.12448100,0.049500,1261.78510,3.97000,277.2780000
4.12447990,,,,277.2780000
4.12448000,,1547.83210,4.87000,277.2780000
4.12448100,0.049400,1291.28900,4.06300,277.2780000
3.21223328,0.041710,696.68336,2.19200,81.7647000
3.21223300,,,,81.7647000
3.21222000,,785.04010,2.47000,81.7647000
3.21222000,0.041420,690.32676,2.17200,81.7647000
3.21223250,,,,81.7647000
3.21223242,,,,81.7647000
3.21223120,0.041400,682.69884,2.14800,81.7647000
,,685.55931,2.15700,81.7647000
3.21222000,0.041400,682.35200,2.14700,81.7647000
1.21288400,,664.26470,2.09000,364.8130000
,,,,364.8130000
1.21291385,,,,364.8130000
1.21288400,0.023200,664.23700,2.09000,364.8130000
1.21288287,0.023200,626.12510,1.97000,364.8130000
1.21288000,,425.89220,1.34000,364.8130000
1.21288644,,,,364.8130000
1.21288287,0.023020,658.00000,2.07000,364.8130000
1.21288640,,,,364.8130000
1.21288670,,,,364.8130000
3.35524000,,238.37250,0.75000,415.3440000
3.35524600,,,,415.3440000
3.35524790,0.046510,229.79109,0.72300,415.3440000
,,227.24845,0.71500,415.3440000
3.35524397,,,,415.3440000
,,,,415.3440000
3.35524990,,,,415.3440000
3.35524000,0.046500,217.70400,0.68500,415.3440000
3.35524640,0.046500,217.71355,0.68500,415.3440000
3.65281620,,,,300.3840000
3.65283600,0.046600,180.20200,0.56700,300.3840000
3.65283600,0.046590,180.20961,0.56700,300.3840000
3.65281514,0.046600,180.84527,0.56900,300.3840000
3.65282100,,,,300.3840000
3.65281532,,,,300.3840000
3.65281591,,,,300.3840000
4.23450230,,,,141.8370000
4.23452000,,22.24810,0.07000,141.8370000
,,18.91089,0.05950,141.8370000
4.23450260,,,,141.8370000
4.23450020,,,,141.8370000
4.23421531,,,,141.8370000
4.23451600,0.047900,18.75100,0.05900,141.8370000
3.03958020,,,,199.1730000
3.03958600,0.040300,209.75900,0.66000,199.1730000
3.03957780,,,,199.1730000
3.03958240,0.039980,195.78328,0.61600,199.1730000
3.03957700,0.040000,197.05000,0.62000,199.1730000
3.03908507,,,,199.1730000
3.03958030,,,,199.1730000
3.25738980,,,,401.3190000
3.25721290,,,,401.3190000
3.25721500,0.043370,202.45771,0.63700,401.3190000
3.25721500,0.043400,198.95300,0.62600,401.3190000
5.72337100,,,,313.5760000
5.72339000,0.066500,243.77561,0.76700,313.5760000
,,245.68259,0.77300,313.5760000
5.72318600,0.066700,247.26100,0.77800,313.5760000
5.72319000,,279.69040,0.88000,313.5760000
5.72337730,,,,313.5760000
5.72337240,,,,313.5760000
5.72385819,,,,313.5760000
5.72339000,0.066690,214.85308,0.67600,313.5760000
2.89973790,,,,134.5540000
2.89973600,0.038420,185.61272,0.58400,134.5540000
2.89973600,0.038990,193.55847,0.60900,134.5540000
2.89970300,0.038820,189.42668,0.59600,134.5540000
2.89973800,,190.38017,0.59900,134.5540000
2.89973700,,,,134.5540000
2.89973600,0.038660,187.83000,0.59100,134.5540000
2.89974050,,,,134.5540000
2.89973838,0.038780,189.10885,0.59500,134.5540000
2.89970300,0.038940,190.38017,0.59900,134.5540000
2.89973826,,,,134.5540000
2.89970000,,206.58950,0.65000,134.5540000
2.89973600,0.038710,187.83753,0.59100,134.5540000
,,230.74458,0.72600,213.9850000
2.81060060,,,,213.9850000
2.81060160,,,,213.9850000
2.81060840,0.041900,232.96939,0.73300,213.9850000
2.81059500,0.041900,237.10118,0.74600,213.9850000
2.81059500,0.041900,225.96800,0.71100,213.9850000
2.81060126,,,,213.9850000
2.81060000,,263.79890,0.83000,213.9850000
5.00542500,0.061000,682.38101,2.14700,344.0500000
5.00527240,,,,344.0500000
5.00527040,,,,344.0500000
5.00526050,,,,344.0500000
5.00541900,,,,344.0500000
,,707.80741,2.22700,344.0500000
5.00542000,,721.47410,2.27000,344.0500000
5.00542500,0.055000,689.98000,2.17100,344.0500000
2.15000825,,,,289.2050000
,,251.08570,0.79000,289.2050000
2.15000800,,,,289.2050000
2.15001000,,263.79890,0.83000,289.2050000
2.15000790,,,,289.2050000
2.15000850,,273.33380,0.86000,289.2050000
2.15000800,0.034300,273.32200,0.86000,289.2050000
2.15000805,0.034300,,,289.2050000
2.15000825,0.034270,238.37250,0.75000,289.2050000
2.15000820,0.033970,216.12440,0.68000,289.2050000
,,,,289.2050000
2.14999072,,,,289.2050000
3.47447670,,,,396.1100000
3.47447400,0.049950,209.76780,0.66000,396.1100000
3.47447000,,292.40360,0.92000,396.1100000
3.47447630,,,,396.1100000
3.47447400,0.049900,242.17600,0.76200,396.1100000
3.47447613,,,,396.1100000
,,206.58950,0.65000,396.1100000
5.45265400,,,,249.3250000
,,,,249.3250000
5.45265400,0.067740,1058.37390,3.33000,249.3250000
,,1249.07190,3.93000,249.3250000
5.45265000,,2227.98830,7.01000,249.3250000
,,,,249.3250000
5.45264790,,,,249.3250000
5.45265400,0.067700,1057.69400,3.32800,249.3250000
5.45265760,,,,249.3250000
5.45264700,,,,249.3250000
3.64665940,,,,506.9650000
3.64670600,0.049780,335.62848,1.05600,506.9650000
3.64666121,,,,506.9650000
3.64671000,,2390.08160,7.52000,506.9650000
3.64670600,0.049800,334.97900,1.05400,506.9650000
3.64665660,,,,506.9650000
1.32734680,,,,294.4190000
1.32734686,,,,294.4190000
1.32734660,0.024020,611.82275,1.92500,294.4190000
1.32734700,0.023800,582.24000,1.83200,294.4190000
1.32734683,0.024100,587.41341,1.84820,294.4190000
1.32734820,,,,294.4190000
1.32734682,,,,294.4190000
1.32735000,,486.27990,1.53000,294.4190000
1.32734683,0.023880,588.62116,1.85200,294.4190000
1.32734700,0.023820,587.98550,1.85000,294.4190000
2.79743600,0.037930,381.39600,1.20000,390.5940000
2.79743600,0.037900,371.52800,1.16900,390.5940000
2.79744710,0.037910,378.21770,1.19000,390.5940000
2.79747574,,,,390.5940000
2.79744140,,,,390.5940000
2.79744240,,,,390.5940000
4.64032930,,,,255.2060000
4.64032760,,,,255.2060000
4.64032880,,,,255.2060000
4.64038200,0.052300,84.85700,0.26700,255.2060000
